id:LineString(x y, x y, ...)
0:LineString(120.649045 31.41566741,120.6490324 31.4156426,120.6490198 31.4156178,120.6490072 31.415593,120.6489946 31.4155682,120.648982 31.41554339,120.6489694 31.41551859,120.6489568 31.41549379,120.6489442 31.41546898,120.6489315 31.41544418,120.6489189 31.41541937,120.6489063 31.41539457,120.6488937 31.41536976,)
1:LineString(120.6490645 31.41563068,120.6490519 31.41560587,120.6490393 31.41558106,120.6490267 31.41555626,120.6490141 31.41553145,120.6490015 31.41550665,120.6489889 31.41548184,120.6489763 31.41545704,120.6489637 31.41543223,120.6489511 31.41540743,120.6489385 31.41538262,120.6489259 31.41535782,)
2:LineString(120.6489074 31.41539646,120.6488948 31.41537165,120.6488822 31.41534684,120.6488697 31.41532202,120.6488571 31.41529721,120.6488445 31.41527241,120.6488319 31.41524759,120.6488193 31.41522276,120.6488068 31.41519794,120.6487942 31.41517313,120.6487817 31.41514831,120.6487691 31.41512349,120.6487565 31.41509869,120.6487439 31.41507388,120.6487312 31.41504909,120.6487187 31.41502427,120.6487061 31.41499946,120.6486936 31.41497463,120.648681 31.41494979,120.6486685 31.41492498,120.6486559 31.41490016,120.6486433 31.41487534,120.6486309 31.41485049,120.6486184 31.41482564,120.6486057 31.41480085,120.6485933 31.414776,120.6485807 31.4147512,120.6485682 31.41472633,120.6485558 31.41470148,120.6485432 31.41467665,120.6485307 31.4146518,120.6485182 31.41462698,120.6485056 31.41460216,120.6484931 31.41457733,120.6484805 31.41455253,120.6484681 31.41452763,)
3:LineString(120.6489389 31.41538463,120.6489265 31.41535976,120.648914 31.41533492,120.6489015 31.41531008,120.6488889 31.41528528,120.6488762 31.41526049,120.6488637 31.41523568,120.6488511 31.41521085,120.6488385 31.41518603,120.648826 31.41516121,120.6488135 31.41513638,120.6488009 31.41511157,120.6487883 31.41508675,120.6487757 31.41506195,120.6487631 31.41503713,120.6487505 31.41501232,120.648738 31.4149875,120.6487254 31.41496271,120.6487128 31.41493789,120.6487003 31.41491304,120.6486878 31.4148882,120.6486752 31.41486339,120.6486628 31.4148385,120.6486502 31.41481372,120.6486377 31.41478888,120.6486251 31.41476406,120.6486124 31.4147393,120.6485997 31.41471452,120.6485872 31.41468969,120.6485748 31.41466482,120.6485622 31.41464002,120.6485496 31.4146152,120.6485374 31.41459025,120.6485251 31.41456532,120.648513 31.41454036,120.6485003 31.41451556,)
4:LineString(120.6483216 31.41445585,120.6482961 31.41447179,120.6482704 31.41448737,120.6482442 31.41450246,120.6482178 31.4145173,120.6481913 31.41453192,120.6481647 31.4145463,120.6481379 31.41456046,120.6481112 31.41457479,120.6480841 31.4145888,120.6480575 31.41460311,120.6480307 31.41461697,120.6480036 31.41463087,120.6479765 31.41464461,120.6479494 31.41465835,120.6479224 31.4146724,120.6478954 31.41468641,120.6478683 31.41470037,120.6478414 31.4147145,120.6478142 31.4147282,120.6477875 31.4147425,120.6477603 31.41475619,120.6477333 31.41477024,120.6477064 31.4147843,120.6476793 31.41479814,120.6476525 31.41481237,120.6476254 31.4148263,120.6475984 31.41484036,120.6475715 31.41485432,120.6475439 31.41486875,120.6475178 31.41488229,120.6474884 31.41489755,120.6474638 31.41491044,120.647436 31.41492494,120.6474097 31.41493863,120.6473828 31.41495281,120.6473559 31.41496689,120.6473289 31.41498094,120.6473019 31.41499493,120.6472748 31.4150088,120.6472479 31.4150229,120.647221 31.41503702,120.6471941 31.41505112,120.6471671 31.41506525,120.6471402 31.41507937,120.6471133 31.41509353,120.6470864 31.41510765,120.6470595 31.41512173,120.6470328 31.41513611,120.647006 31.41515045,120.6469789 31.41516435,120.6469522 31.4151786,120.6469251 31.41519241,120.6468983 31.4152066,120.6468712 31.41522056,120.6468444 31.41523472,120.6468174 31.41524885,120.6467904 31.41526283,120.6467635 31.41527692,120.6467366 31.41529106,120.6467097 31.41530517,120.6466828 31.41531925,)
5:LineString(120.6483166 31.41441998,120.6482915 31.4144364,120.6482663 31.41445269,120.6482405 31.41446829,120.6482143 31.41448338,120.648188 31.41449829,120.6481616 31.41451311,120.648135 31.41452751,120.6481079 31.41454168,120.6480808 31.41455618,120.6480547 31.41456933,120.6480278 31.41458357,120.6479994 31.41459834,120.6479738 31.41461103,120.6479461 31.41462442,120.6479198 31.41463903,120.6478927 31.41465219,120.6478663 31.41466678,120.647839 31.41468033,120.6478121 31.41469453,120.647785 31.41470836,120.6477581 31.41472248,120.647731 31.41473625,120.6477042 31.41475055,120.6476768 31.41476389,120.6476498 31.4147779,120.6476225 31.4147915,120.647595 31.41480471,)
6:LineString(120.648247 31.4144283,120.6482207 31.41444322,120.6481944 31.41445816,120.6481679 31.41447288,120.6481413 31.41448735,120.6481146 31.4145018,120.6480879 31.4145162,120.648061 31.41453041,120.6480342 31.41454457,120.6480074 31.41455881,120.6479804 31.41457279,120.6479532 31.41458649,120.647926 31.41460023,120.6478992 31.41461452,120.6478721 31.41462812,120.6478454 31.41464258,120.6478182 31.41465615,120.6477913 31.41467035,120.6477644 31.41468453,120.6477373 31.41469815,120.6477107 31.41471254,120.6476834 31.41472616,120.6476564 31.41474017,120.6476288 31.41475318,120.6476014 31.41476657,120.6475751 31.41478152,)
7:LineString(120.6475409 31.41481035,120.6475132 31.4148233,120.6474855 31.41483631,120.6474581 31.41484966,120.6474308 31.41486326,120.6474036 31.41487697,120.6473764 31.41489072,120.6473494 31.41490458,120.6473223 31.41491851,120.6472953 31.41493245,120.6472683 31.41494642,120.6472411 31.41496023,120.6472142 31.41497432,120.6471872 31.41498834,120.6471603 31.41500239,120.6471333 31.41501642,120.6471063 31.41503046,120.6470794 31.41504448,120.6470524 31.41505849,120.6470254 31.41507252,120.6469982 31.41508627,120.6469709 31.41509988,120.6469441 31.41511417,120.6469171 31.41512796,120.6468902 31.41514216,120.6468633 31.4151563,120.6468364 31.41517033,120.6468095 31.41518453,120.6467825 31.41519852,120.6467557 31.41521274,120.6467288 31.4152269,120.6467019 31.41524102,120.6466749 31.415255,120.646648 31.4152692,)
8:LineString(120.6472923 31.41496673,120.6472653 31.41498075,120.6472383 31.41499473,120.6472113 31.41500879,120.6471844 31.41502286,120.6471574 31.4150369,120.6471304 31.41505096,120.6471035 31.41506506,120.6470765 31.41507908,120.6470495 31.41509309,120.6470225 31.4151071,120.6469956 31.41512114,120.6469686 31.4151352,120.6469417 31.41514926,120.6469147 31.4151633,120.6468878 31.41517744,120.6468608 31.41519145,120.6468339 31.41520563,120.646807 31.41521967,120.6467801 31.41523382,120.6467531 31.41524787,120.6467263 31.41526205,120.6466993 31.41527611,120.6466724 31.41529027,120.6466456 31.41530455,)
9:LineString(120.6464112 31.41539148,120.6463843 31.41540558,120.6463574 31.41541971,120.6463304 31.41543379,120.6463035 31.41544786,120.6462765 31.4154619,120.6462496 31.41547596,120.6462226 31.41548999,120.6461956 31.41550401,120.6461686 31.41551805,120.6461417 31.41553216,120.6461148 31.41554633,120.6460879 31.41556038,120.646061 31.41557459,120.6460341 31.41558876,120.6460073 31.41560292,120.6459804 31.41561711,120.6459535 31.41563133,120.6459267 31.41564555,120.6458999 31.41565984,120.6458731 31.41567415,120.6458462 31.41568824,120.6458193 31.41570238,120.6457922 31.41571625,120.6457649 31.41572981,120.645738 31.41574387,120.6457108 31.4157576,120.6456836 31.41577129,120.6456558 31.41578552,120.645629 31.41579832,120.6456025 31.41581326,120.6455756 31.41582673,120.6455506 31.41584324,120.6455238 31.41585794,120.6454969 31.41587248,120.6454698 31.41588775,120.6454432 31.41589908,120.6454205 31.41591368,120.6453947 31.41592616,120.645368 31.41593999,120.6453414 31.4159545,120.6453143 31.4159683,120.6452874 31.41598245,120.6452604 31.41599648,120.6452335 31.41601056,120.6452066 31.41602464,120.6451796 31.41603872,120.6451527 31.41605287,120.6451257 31.41606687,120.6450988 31.4160809,120.6450719 31.41609504,120.645045 31.41610918,120.6450181 31.4161234,120.6449914 31.41613777,120.6449642 31.41615156,120.6449382 31.41616692,120.6449115 31.41618135,120.6448841 31.41619486,120.6448569 31.41620852,120.6448297 31.41622214,120.6448027 31.41623615,)
10:LineString(120.6464072 31.4154287,120.6463803 31.41544286,120.6463534 31.41545698,120.6463265 31.41547112,120.6462996 31.41548527,120.6462727 31.4154994,120.6462458 31.41551354,120.6462189 31.41552766,120.646192 31.4155418,120.6461651 31.41555594,120.6461382 31.41557007,120.6461113 31.4155842,120.6460843 31.4155983,120.6460575 31.41561245,120.6460305 31.41562649,120.6460036 31.41564066,120.6459767 31.41565474,120.6459497 31.41566883,120.6459229 31.415683,120.6458959 31.41569712,120.645869 31.41571126,120.6458421 31.41572538,120.6458152 31.41573945,120.6457882 31.4157535,120.6457613 31.41576758,120.6457344 31.41578168,120.6457073 31.41579564,120.6456805 31.4158098,120.6456534 31.41582375,120.6456266 31.41583787,120.6455998 31.41585213,120.6455728 31.4158662,120.6455459 31.4158803,120.645519 31.41589444,120.645492 31.4159085,120.6454652 31.41592278,120.6454382 31.41593669,120.6454114 31.41595095,120.6453844 31.41596492,120.6453575 31.41597914,120.6453306 31.41599322,120.6453037 31.41600737,120.6452768 31.41602148,120.6452498 31.41603558,120.6452229 31.41604964,120.6451959 31.41606372,120.645169 31.41607782,120.6451421 31.41609189,120.6451151 31.41610598,120.6450882 31.41612009,120.6450613 31.41613418,120.6450344 31.4161483,120.6450074 31.41616241,120.6449805 31.41617647,120.6449536 31.41619062,120.6449267 31.41620475,120.6448998 31.41621884,120.6448728 31.41623294,120.6448459 31.41624703,120.6448188 31.41626095,)
11:LineString(120.646425 31.41545374,120.6463981 31.41546797,120.6463712 31.41548208,120.6463443 31.41549622,120.6463175 31.41551045,120.6462907 31.41552474,120.6462639 31.41553908,120.6462371 31.41555333,120.6462103 31.41556758,120.6461834 31.41558179,120.6461566 31.41559603,120.6461298 31.4156103,120.6461029 31.41562442,120.646076 31.41563862,120.646049 31.41565262,120.6460221 31.41566671,120.6459951 31.4156807,120.6459681 31.41569463,120.6459411 31.41570869,120.6459141 31.41572265,120.6458871 31.41573671,120.6458602 31.41575082,120.6458332 31.41576482,120.6458062 31.41577885,120.6457793 31.41579294,120.6457523 31.41580699,120.6457253 31.41582098,120.6456985 31.41583514,120.6456715 31.41584914,120.6456446 31.41586318,120.6456178 31.41587741,120.6455908 31.41589142,120.6455639 31.41590557,120.645537 31.41591969,120.6455101 31.41593382,120.6454832 31.41594805,120.6454562 31.41596201,120.6454294 31.41597623,120.6454023 31.41599016,120.6453754 31.41600416,120.6453484 31.41601821,120.6453214 31.41603223,120.6452947 31.41604665,120.6452675 31.41606027,120.6452411 31.41607492,120.6452139 31.41608865,120.6451871 31.41610289,120.6451601 31.41611693,120.6451332 31.41613098,120.6451063 31.41614511,120.6450793 31.4161591,120.6450523 31.41617314,120.6450252 31.41618703,120.6449983 31.41620115,120.644971 31.41621465,120.6449441 31.41622882,120.6449175 31.4162434,120.6448909 31.41625791,120.6448643 31.41627245,120.6448376 31.41628687,)
