RoadId,RoadKind,RoadDirection,RoadForm,LaneCount,Width,SpeedLimitMin,SpeedLimitMax,RoadStatus,NextIds,PrevIds,lane_roadid,lane_lanenum,lane_laneid,lane_nexts(roadId:laneNum),lane_pres(roadId:laneNum),CategoryVehicle,CategorySpecial,CategoryLocation,Transition,isVirtual,LaneConnects(LaneId:RoadId:PassRoadIds|ArrowInfo:LaneInfo:BusLane:LaneNum:LaneLeft:LaneRight)
106642607,6,2,0,3,9.375,0,40,1,106642618/,106642610/,106642607,2,16400679,(106642618:70),(106642610:90),0,0,0,1,0
106642607,6,2,0,3,9.375,0,40,1,106642618/,106642610/,106642607,3,16400684,(106642618:69),(106642610:95),0,0,0,1,0
106642618,6,2,6,3,9.145,0,40,1,106642611/,106642607/,106642618,1,16400832,(106642611:45),(106642607:161),0,0,0,1,1
106642618,6,2,6,3,9.145,0,40,1,106642611/,106642607/,106642618,2,16400710,(106642611:107),(106642607:39),0,0,0,1,1
106642618,6,2,6,3,9.145,0,40,1,106642611/,106642607/,106642618,3,16400709,(106642611:96),(106642607:44),0,0,0,1,1
106642611,6,2,0,4,10.84,0,40,1,106642602/,106642618/,106642611,1,16400820,(106642602:132),,128,0,0,1,1
106642611,6,2,0,4,10.84,0,40,1,106642602/,106642618/,106642611,2,16400685,(106642602:31),(106642618:192),0,0,0,1,1
106642611,6,2,0,4,10.84,0,40,1,106642602/,106642618/,106642611,3,16400747,(106642602:40),(106642618:70),0,0,0,1,0
106642611,6,2,0,4,10.84,0,40,1,106642602/,106642618/,106642611,4,16400736,(106642602:133),(106642618:69),0,0,0,1,0
106642602,6,2,0,4,10.92,0,40,1,106642616/,106642611/,106642602,1,16400772,(106642616:68),(106642611:180),128,0,0,1,0
106642602,6,2,0,4,10.92,0,40,1,106642616/,106642611/,106642602,2,16400671,(106642616:62),(106642611:45),0,0,0,1,0
106642602,6,2,0,4,10.92,0,40,1,106642616/,106642611/,106642602,3,16400680,(106642616:60),(106642611:107),0,0,0,1,0
106642602,6,2,0,4,10.92,0,40,1,106642616/,106642611/,106642602,4,16400773,(106642616:59),(106642611:96),0,0,0,1,0
106840770,6,2,6,2,6.07,0,40,1,106642626/,106642616/,106840770,1,17377008,(106642626:187),(106642616:60),0,256,0,1,1
106840770,6,2,6,2,6.07,0,40,1,106642626/,106642616/,106840770,2,17377007,(106642626:187),(106642616:59),0,256,0,1,1
106642595,6,2,6,2,6.92,0,40,1,106642617/,106642616/,106642595,1,16400705,(106642617:61),(106642616:60),0,0,0,1,1
106642595,6,2,6,2,6.92,0,40,1,106642617/,106642616/,106642595,2,16400794,(106642617:64),(106642616:59),0,0,0,1,1
106642616,6,2,0,4,11.48,0,40,1,106642595/106642599/106840770/,106642602/,106642616,1,16400708,,(106642602:132),128,0,0,1,0
106642616,6,2,0,4,11.48,0,40,1,106642595/106642599/106840770/,106642602/,106642616,2,16400702,(106642599:24)(106642599:190),(106642602:31),0,0,0,1,0
106642616,6,2,0,4,11.48,0,40,1,106642595/106642599/106840770/,106642602/,106642616,3,16400700,(106642595:65)(106840770:240),(106642602:40),0,0,0,1,0
106642616,6,2,0,4,11.48,0,40,1,106642595/106642599/106840770/,106642602/,106642616,4,16400699,(106642595:154)(106840770:239),(106642602:133),0,0,0,1,0
106642599,6,2,6,2,6.83,0,40,1,106642627/,106642616/,106642599,1,16400830,(106642627:92),(106642616:62),0,0,0,1,1
106642599,6,2,6,2,6.83,0,40,1,106642627/,106642616/,106642599,2,16400664,(106642627:191),(106642616:62),0,0,0,1,1
106840768,6,2,6,1,3.28,0,40,1,106642627/,106642624/,106840768,1,17376790,(106642627:92),(106642624:189),0,256,0,1,1
106642596,6,2,6,2,6.97,0,40,1,106642627/,106642606/,106642596,1,16400697,(106642627:92),(106642606:35),0,0,0,1,1
106642596,6,2,6,2,6.97,0,40,1,106642627/,106642606/,106642596,2,16400696,(106642627:191),(106642606:158),0,0,0,1,1
106642627,6,2,0,2,7.345,0,40,1,106642563/,106642596/106642599/106840768/,106642627,1,16400732,(106642563:160),(106642596:57)(106642599:190)(106840768:22),0,0,0,1,1
106642627,6,2,0,2,7.345,0,40,1,106642563/,106642596/106642599/106840768/,106642627,2,16400831,(106642563:224),(106642599:24)(106642596:56),0,0,0,1,0
106642563,6,2,0,2,7.58,0,40,1,106642564/,106642627/,106642563,1,16400800,(106642564:91),(106642627:92),0,0,0,1,0
106642563,6,2,0,2,7.58,0,40,1,106642564/,106642627/,106642563,2,16400608,(106642564:225),(106642627:191),0,0,0,1,0
106642564,6,2,0,2,7.755,0,40,1,106642565/,106642563/,106642564,1,16400731,(106642565:237),(106642563:160),0,0,0,1,0
106642564,6,2,0,2,7.755,0,40,1,106642565/,106642563/,106642564,2,16400609,(106642565:226),(106642563:224),0,0,0,1,0
106642565,6,2,0,2,7.885,0,40,1,106925550/,106642564/,106642565,1,16400621,(106925550:238),(106642564:91),16,0,0,1,0
106642565,6,2,0,2,7.885,0,40,1,106925550/,106642564/,106642565,2,16400610,(106925550:115)(106925550:172),(106642564:225),0,0,0,1,0
